,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de inspeção (Código),Tipo de inspeção
103,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
104,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
105,3,Unidade da Federação,1020,Unidades,5,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
106,3,Unidade da Federação,1020,Unidades,1,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
107,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
108,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
109,3,Unidade da Federação,1020,Unidades,5,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
110,3,Unidade da Federação,1020,Unidades,1,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
111,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
112,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
113,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
114,3,Unidade da Federação,2,Percentual,20.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
115,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
116,3,Unidade da Federação,2,Percentual,80.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
117,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
118,3,Unidade da Federação,2,Percentual,20.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
119,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
120,3,Unidade da Federação,2,Percentual,80.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
121,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
