,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
475,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
476,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
477,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
478,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
479,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
480,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
481,3,Unidade da Federação,1020,Unidades,10,35,São Paulo,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
482,3,Unidade da Federação,1020,Unidades,10,35,São Paulo,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
483,3,Unidade da Federação,1020,Unidades,10,35,São Paulo,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
484,3,Unidade da Federação,1020,Unidades,10,35,São Paulo,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
485,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
486,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
487,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
488,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
489,3,Unidade da Federação,1020,Unidades,352716,35,São Paulo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
490,3,Unidade da Federação,1020,Unidades,129198,35,São Paulo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
491,3,Unidade da Federação,1020,Unidades,112103,35,São Paulo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
492,3,Unidade da Federação,1020,Unidades,111415,35,São Paulo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
493,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
494,3,Unidade da Federação,2,Percentual,36.63,35,São Paulo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
495,3,Unidade da Federação,2,Percentual,31.78,35,São Paulo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
496,3,Unidade da Federação,2,Percentual,31.59,35,São Paulo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
497,3,Unidade da Federação,1020,Unidades,1056015,35,São Paulo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
498,3,Unidade da Federação,1020,Unidades,373119,35,São Paulo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
499,3,Unidade da Federação,1020,Unidades,334451,35,São Paulo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
500,3,Unidade da Federação,1020,Unidades,348445,35,São Paulo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
501,3,Unidade da Federação,2,Percentual,100.00,35,São Paulo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
502,3,Unidade da Federação,2,Percentual,35.33,35,São Paulo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
503,3,Unidade da Federação,2,Percentual,31.67,35,São Paulo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
504,3,Unidade da Federação,2,Percentual,33.00,35,São Paulo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
505,3,Unidade da Federação,1020,Unidades,7,41,Paraná,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
506,3,Unidade da Federação,1020,Unidades,7,41,Paraná,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
507,3,Unidade da Federação,1020,Unidades,7,41,Paraná,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
508,3,Unidade da Federação,1020,Unidades,7,41,Paraná,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
509,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
510,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
511,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
512,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
513,3,Unidade da Federação,1020,Unidades,57276,41,Paraná,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
514,3,Unidade da Federação,1020,Unidades,29973,41,Paraná,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
515,3,Unidade da Federação,1020,Unidades,20498,41,Paraná,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
516,3,Unidade da Federação,1020,Unidades,6805,41,Paraná,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
517,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
518,3,Unidade da Federação,2,Percentual,52.33,41,Paraná,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
519,3,Unidade da Federação,2,Percentual,35.79,41,Paraná,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
520,3,Unidade da Federação,2,Percentual,11.88,41,Paraná,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
521,3,Unidade da Federação,1020,Unidades,921646,41,Paraná,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
522,3,Unidade da Federação,1020,Unidades,319667,41,Paraná,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
523,3,Unidade da Federação,1020,Unidades,284821,41,Paraná,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
524,3,Unidade da Federação,1020,Unidades,317158,41,Paraná,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
525,3,Unidade da Federação,2,Percentual,100.00,41,Paraná,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
526,3,Unidade da Federação,2,Percentual,34.68,41,Paraná,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
527,3,Unidade da Federação,2,Percentual,30.90,41,Paraná,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
528,3,Unidade da Federação,2,Percentual,34.41,41,Paraná,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
529,3,Unidade da Federação,1020,Unidades,1,42,Santa Catarina,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
530,3,Unidade da Federação,1020,Unidades,1,42,Santa Catarina,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
531,3,Unidade da Federação,1020,Unidades,1,42,Santa Catarina,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
532,3,Unidade da Federação,1020,Unidades,1,42,Santa Catarina,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
533,3,Unidade da Federação,2,Percentual,100.00,42,Santa Catarina,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
534,3,Unidade da Federação,2,Percentual,100.00,42,Santa Catarina,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
535,3,Unidade da Federação,2,Percentual,100.00,42,Santa Catarina,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
536,3,Unidade da Federação,2,Percentual,100.00,42,Santa Catarina,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
537,3,Unidade da Federação,1020,Unidades,-,42,Santa Catarina,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
538,3,Unidade da Federação,1020,Unidades,-,42,Santa Catarina,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
539,3,Unidade da Federação,1020,Unidades,-,42,Santa Catarina,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
540,3,Unidade da Federação,1020,Unidades,-,42,Santa Catarina,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
541,3,Unidade da Federação,2,Percentual,-,42,Santa Catarina,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
542,3,Unidade da Federação,2,Percentual,-,42,Santa Catarina,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
543,3,Unidade da Federação,2,Percentual,-,42,Santa Catarina,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
544,3,Unidade da Federação,2,Percentual,-,42,Santa Catarina,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
545,3,Unidade da Federação,1020,Unidades,X,42,Santa Catarina,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
546,3,Unidade da Federação,1020,Unidades,X,42,Santa Catarina,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
547,3,Unidade da Federação,1020,Unidades,X,42,Santa Catarina,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
548,3,Unidade da Federação,1020,Unidades,X,42,Santa Catarina,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
549,3,Unidade da Federação,2,Percentual,X,42,Santa Catarina,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
550,3,Unidade da Federação,2,Percentual,X,42,Santa Catarina,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
551,3,Unidade da Federação,2,Percentual,X,42,Santa Catarina,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
552,3,Unidade da Federação,2,Percentual,X,42,Santa Catarina,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
553,3,Unidade da Federação,1020,Unidades,13,43,Rio Grande do Sul,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
554,3,Unidade da Federação,1020,Unidades,13,43,Rio Grande do Sul,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
555,3,Unidade da Federação,1020,Unidades,13,43,Rio Grande do Sul,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
556,3,Unidade da Federação,1020,Unidades,13,43,Rio Grande do Sul,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
557,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
558,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
559,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
560,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
561,3,Unidade da Federação,1020,Unidades,257089,43,Rio Grande do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
562,3,Unidade da Federação,1020,Unidades,93627,43,Rio Grande do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
563,3,Unidade da Federação,1020,Unidades,78545,43,Rio Grande do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
564,3,Unidade da Federação,1020,Unidades,84917,43,Rio Grande do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
565,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
566,3,Unidade da Federação,2,Percentual,36.42,43,Rio Grande do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
567,3,Unidade da Federação,2,Percentual,30.55,43,Rio Grande do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
568,3,Unidade da Federação,2,Percentual,33.03,43,Rio Grande do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
569,3,Unidade da Federação,1020,Unidades,821999,43,Rio Grande do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
570,3,Unidade da Federação,1020,Unidades,279850,43,Rio Grande do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
571,3,Unidade da Federação,1020,Unidades,260077,43,Rio Grande do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
572,3,Unidade da Federação,1020,Unidades,282072,43,Rio Grande do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
573,3,Unidade da Federação,2,Percentual,100.00,43,Rio Grande do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
574,3,Unidade da Federação,2,Percentual,34.05,43,Rio Grande do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
575,3,Unidade da Federação,2,Percentual,31.64,43,Rio Grande do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
576,3,Unidade da Federação,2,Percentual,34.32,43,Rio Grande do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
577,3,Unidade da Federação,1020,Unidades,8,50,Mato Grosso do Sul,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
578,3,Unidade da Federação,1020,Unidades,8,50,Mato Grosso do Sul,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
579,3,Unidade da Federação,1020,Unidades,8,50,Mato Grosso do Sul,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
580,3,Unidade da Federação,1020,Unidades,8,50,Mato Grosso do Sul,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
581,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
582,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
583,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
584,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
585,3,Unidade da Federação,1020,Unidades,245967,50,Mato Grosso do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
586,3,Unidade da Federação,1020,Unidades,82858,50,Mato Grosso do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
587,3,Unidade da Federação,1020,Unidades,81944,50,Mato Grosso do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
588,3,Unidade da Federação,1020,Unidades,81165,50,Mato Grosso do Sul,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
589,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
590,3,Unidade da Federação,2,Percentual,33.69,50,Mato Grosso do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
591,3,Unidade da Federação,2,Percentual,33.32,50,Mato Grosso do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
592,3,Unidade da Federação,2,Percentual,33.00,50,Mato Grosso do Sul,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
593,3,Unidade da Federação,1020,Unidades,1329268,50,Mato Grosso do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
594,3,Unidade da Federação,1020,Unidades,437983,50,Mato Grosso do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
595,3,Unidade da Federação,1020,Unidades,436251,50,Mato Grosso do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
596,3,Unidade da Federação,1020,Unidades,455034,50,Mato Grosso do Sul,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
597,3,Unidade da Federação,2,Percentual,100.00,50,Mato Grosso do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
598,3,Unidade da Federação,2,Percentual,32.95,50,Mato Grosso do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
599,3,Unidade da Federação,2,Percentual,32.82,50,Mato Grosso do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
600,3,Unidade da Federação,2,Percentual,34.23,50,Mato Grosso do Sul,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
601,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
602,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
603,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
604,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
605,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
606,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
607,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
608,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
609,3,Unidade da Federação,1020,Unidades,547008,51,Mato Grosso,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
610,3,Unidade da Federação,1020,Unidades,176834,51,Mato Grosso,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
611,3,Unidade da Federação,1020,Unidades,179873,51,Mato Grosso,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
612,3,Unidade da Federação,1020,Unidades,190301,51,Mato Grosso,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
613,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
614,3,Unidade da Federação,2,Percentual,32.33,51,Mato Grosso,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
615,3,Unidade da Federação,2,Percentual,32.88,51,Mato Grosso,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
616,3,Unidade da Federação,2,Percentual,34.79,51,Mato Grosso,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
617,3,Unidade da Federação,1020,Unidades,1842614,51,Mato Grosso,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
618,3,Unidade da Federação,1020,Unidades,639571,51,Mato Grosso,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
619,3,Unidade da Federação,1020,Unidades,602841,51,Mato Grosso,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
620,3,Unidade da Federação,1020,Unidades,600202,51,Mato Grosso,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
621,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
622,3,Unidade da Federação,2,Percentual,34.71,51,Mato Grosso,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
623,3,Unidade da Federação,2,Percentual,32.72,51,Mato Grosso,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
624,3,Unidade da Federação,2,Percentual,32.57,51,Mato Grosso,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
625,3,Unidade da Federação,1020,Unidades,8,52,Goiás,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
626,3,Unidade da Federação,1020,Unidades,8,52,Goiás,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
627,3,Unidade da Federação,1020,Unidades,8,52,Goiás,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
